Name;Globale ID;Teilort;Zusatz
Prevorst Feuerwehr;de:08118:5596;Gronau;
Blattert;de:08118:5597;Murr;
Ortsmitte;de:08118:5598;Murr;Murr
Höpfigheimer Straße;de:08118:5599;Steinheim (M);Steinheim (M)
Hardtlinde;de:08118:5600;Murr;
Murrer Straße;de:08118:5601;Steinheim (M);
Bahnhof;de:08118:5602;Steinheim (M);Steinheim (M)
Kelter;de:08118:5603;Steinheim (M);Steinheim (M)
Kleinbottwar;de:08118:5604;Kleinbottwar;
Waldstraße;de:08118:5605;Großbottwar;Großbottwar
Bachstraße;de:08118:5606;Großbottwar;Großbottwar
Raiffeisenstraße;de:08118:5607;Winzerhausen;Winzerhausen
Rosenplatz;de:08118:5608;Großbottwar;
Kelter;de:08118:5609;Großbottwar;Großbottwar
Sauserhof;de:08118:5610;Großbottwar;
Nussbaumweg;de:08118:5611;Oberstenfeld;
Rathaus;de:08118:5612;Oberstenfeld;Oberstenfeld
Katholische Kirche;de:08118:5613;Oberstenfeld;Oberstenfeld
Kreuzstraße;de:08118:5614;Oberstenfeld;Oberstenfeld
Schule;de:08118:5615;Gronau;Gronau
Kreisberufsschule;de:08118:5616;Bietigheim;Bietigheim
DLW;de:08118:5617;Bietigheim;
Aussiedlerhöfe;de:08118:5619;Großbottwar;Großbottwar
Holzweilerhof;de:08118:5620;Winzerhausen;
Rathaus;de:08118:5621;Hochdorf (Eberdingen);Hochdorf (Eberdingen)
Hochdorfer Straße;de:08118:5623;Eberdingen;Eberdingen
Rotweg;de:08118:5624;Hochberg;
Martinstraße;de:08118:5625;Nussdorf;
Hardthof;de:08118:5626;Schwieberdingen;
Kallenberg Lackfabrik;de:08118:5627;Münchingen;
Pulverdingen Ort;de:08118:5628;Enzweihingen;
Neckarzentrum;de:08118:5629;Hochberg;
Schule;de:08118:5630;Hohenhaslach;Hohenhaslach
Grabenstr. (Stadtm.);de:08118:5631;Vaihingen (E);
Münchingen;de:08118:5632;Münchingen;
Im Waldeck;de:08118:5634;Asperg;
Industriegebiet;de:08118:5635;Unterriexingen;Unterriexingen
Hauptstraße;de:08118:5636;Unterriexingen;Unterriexingen
Glemsbrücke;de:08118:5637;Unterriexingen;
Bildungscampus;de:08118:5638;Großsachsenheim;
Sachsenheim;de:08118:5639;Großsachsenheim;
Sachsenheimer Straße;de:08118:5640;Oberriexingen;
Mühlstraße;de:08118:5641;Oberriexingen;Oberriexingen
Ludwigsburger Straße;de:08118:5643;Bissingen (LB);Bissingen (LB)
Rathaus;de:08118:5644;Bissingen (LB);Bissingen (LB)
Bissinger Straße;de:08118:5645;Untermberg;Untermberg
Kammgarnspinnerei;de:08118:5646;Bietigheim;
Ellentalgymnasien;de:08118:5647;Bietigheim;
Auwiesenbrücke;de:08118:5648;Bietigheim;
Ludwigsburger Straße;de:08118:5649;Großsachsenheim;Großsachsenheim
Metterbrücke;de:08118:5650;Großsachsenheim;
Vaihinger Straße;de:08118:5651;Sersheim;Sersheim
Grundschule;de:08118:5653;Kleinglattbach;Kleinglattbach
Kleinglattbacher Straße;de:08118:5654;Ensingen;
Krankenhaus;de:08118:5656;Bietigheim;Bietigheim
Berliner Straße;de:08118:5657;Aldingen;Aldingen
Bolzstraße;de:08118:5658;Bietigheim;Bietigheim
Kronenzentrum;de:08118:5659;Bietigheim;
Löchgauer Straße;de:08118:5660;Bietigheim;
Hiller-/Löchgauer Straße;de:08118:5661;Bietigheim;
Pfarrstraße;de:08118:5662;Bietigheim;
Hillerplatz;de:08118:5664;Bietigheim;
Helenenburgweg;de:08118:5666;Bietigheim;
Kindergarten;de:08118:5667;Metterzimmern;Metterzimmern
Kleinsachsenheimer Straße;de:08118:5668;Metterzimmern;Metterzimmern
Bietigheimer Straße;de:08118:5669;Kleinsachsenheim;Kleinsachsenheim
Großsachsenheimer Straße;de:08118:5671;Kleinsachsenheim;
Neuweiler Straße;de:08118:5672;Kleinsachsenheim;
Kleinsachsenheimer Straße;de:08118:5674;Großsachsenheim;Großsachsenheim
Buch Gröninger Weg;de:08118:5675;Bietigheim;
Buch Dresdner Straße;de:08118:5676;Bietigheim;
Hauptstraße;de:08118:5677;Großsachsenheim;Großsachsenheim
Buch Buchschule;de:08118:5678;Bietigheim;
Buch Breslauer Straße;de:08118:5679;Bietigheim;
Buch Posener Straße;de:08118:5680;Bietigheim;
Buch Sucystraße;de:08118:5681;Bietigheim;
Karlstraße;de:08118:5683;Bissingen (LB);Bissingen (LB)
Panoramastraße;de:08118:5684;Bissingen (LB);Bissingen (LB)
Waldschule;de:08118:5685;Bissingen (LB);
Grotzstraße;de:08118:5686;Bissingen (LB);
Schubartstraße;de:08118:5687;Bissingen (LB);Bissingen (LB)
Zahnklinik;de:08118:5689;Bissingen (LB);
Antonia-Visconti-Straße;de:08118:5690;Bietigheim;
Am Türmle;de:08118:5691;Untermberg;
Waldhof;de:08118:5692;Bietigheim;
Weißenhof Ost;de:08118:5693;Löchgau;
Enzbrücke;de:08118:5694;Bietigheim;Bietigheim
Erligheim;de:08118:5695;Erligheim;
Hofen;de:08118:5696;Hofen (Bönnigheim);Hofen (Bönnigheim)
Hofener Straße;de:08118:5697;Bönnigheim;
Am Schloss;de:08118:5698;Bönnigheim;
Burgplatz;de:08118:5700;Bönnigheim;Bönnigheim
Badepark;de:08118:5701;Bietigheim;
Besigheimer Straße;de:08118:5703;Löchgau;Löchgau
Wette;de:08118:5704;Löchgau;
Freudentaler Straße;de:08118:5705;Löchgau;
Besigheimer Straße;de:08118:5706;Freudental;Freudental
Post;de:08118:5707;Freudental;Freudental
Gewerbegebiet;de:08118:5708;Freudental;Freudental
Staffel;de:08118:5709;Hohenhaslach;
Steige;de:08118:5710;Hohenhaslach;Hohenhaslach
Ochsen;de:08118:5711;Spielberg;
Kirche;de:08118:5712;Ochsenbach;Ochsenbach
Kirbachhof;de:08118:5713;Ochsenbach;
Dorfbrunnen;de:08118:5714;Häfnerhaslach;
Auf dem Kies;de:08118:5715;Besigheim;
Friedrich-Breining-Straße;de:08118:5716;Besigheim;
Friedhof;de:08118:5718;Besigheim;Besigheim
Husarenhof;de:08118:5719;Besigheim;
Fährgergasse;de:08118:5720;Gemmrigheim;
Niedere Klinge;de:08118:5721;Gemmrigheim;
Papierfabrik;de:08118:5722;Gemmrigheim;
Kirchheim (N);de:08118:5723;Kirchheim (N);
Schillerplatz;de:08118:5724;Kirchheim (N);Kirchheim (N)
Post;de:08118:5725;Hohenstein;Hohenstein
Kirchheimer Straße;de:08118:5726;Bönnigheim;Bönnigheim
Schulzentrum;de:08118:5727;Bönnigheim;Bönnigheim
Sonnenberg;de:08118:5728;Bönnigheim;Bönnigheim
Freibad;de:08118:5729;Bönnigheim;Bönnigheim
Hartweg;de:08118:5730;Besigheim;
Im See;de:08118:5731;Kleinglattbach;
Wasserturm;de:08118:5732;Besigheim;
Stadthalle;de:08118:5733;Vaihingen (E);Vaihingen (E)
Alte Mühle;de:08118:5735;Häfnerhaslach;
Feuerwehrhaus;de:08118:5737;Horrheim;Horrheim
Marktplatz;de:08118:5738;Horrheim;Horrheim
Maulbronner Straße;de:08118:5739;Horrheim;
Pfarrhaus;de:08118:5740;Gündelbach;
Realschule;de:08118:5742;Großsachsenheim;Großsachsenheim
Pulverdingen B10;de:08118:5743;Enzweihingen;
Enzweihingen B10;de:08118:5744;Enzweihingen;
Vaihinger Eck;de:08118:5745;Vaihingen (E);
Austraße;de:08118:5746;Vaihingen (E);Vaihingen (E)
Rieter Tal;de:08118:5747;Riet;
Dorfplatz;de:08118:5748;Riet;Riet
Enzbrücke;de:08118:5751;Vaihingen (E);Vaihingen (E)
Abzweig;de:08118:5752;Aurich;Aurich
Ortsmitte;de:08118:5753;Aurich;Aurich
Talhöfe;de:08118:5756;Enzweihingen;
Salzäcker;de:08118:5757;Vaihingen (E);Vaihingen (E)
Schillerstraße;de:08118:5759;Kleinglattbach;Kleinglattbach
Zeil;de:08118:5760;Kleinsachsenheim;
Plüderhausen;de:08119:5761;Plüderhausen;
Schulstraße;de:08119:5763;Plüderhausen;Plüderhausen
Walkersbach;de:08119:5765;Plüderhausen;
Nordbahnhof;de:08118:5766;Kleinglattbach;Kleinglattbach
Am unteren Schlossberg;de:08118:5767;Neckarrems;
Wald;de:08116:5768;Kirchheim (T);
Hochwang Rathaus;de:08116:5769;Oberlenningen;
Oberboihingen;de:08116:5770;Oberboihingen;
Bempflingen;de:08116:5772;Bempflingen;
Ehningen;de:08115:5773;Ehningen;
Gärtringen;de:08115:5774;Gärtringen;
Nufringen;de:08115:5775;Nufringen;
Gäufelden;de:08115:5776;Gäufelden;
Süd;de:08116:5777;Kirchheim (T);Kirchheim (T)
Dettingen (T);de:08116:5778;Dettingen (T);
Owen;de:08116:5779;Owen;
Brucken;de:08116:5780;Unterlenningen;
Unterlenningen;de:08116:5781;Unterlenningen;
Sersheim;de:08118:5782;Sersheim;
Walheim;de:08118:5785;Walheim;
Oppenweiler;de:08119:5786;Oppenweiler;
Fornsbach;de:08119:5787;Fornsbach;
Urbach;de:08119:5789;Urbach;
Miedelsbach-Steinenberg;de:08119:5790;Miedelsbach;
Michelau;de:08119:5791;Schlechtbach;
Schlechtbach;de:08119:5792;Schlechtbach;
Frickenhausen;de:08116:5793;Frickenhausen;
Neuffen;de:08116:5794;Neuffen;
Schwieberdingen;de:08118:5795;Schwieberdingen;
Metzinger Straße;de:08116:5798;Bonlanden;Bonlanden
Schwarzwaldstraße;de:08118:5799;Bietigheim;Bietigheim
Nord;de:08119:5801;Rudersberg;Rudersberg
Realschule;de:08119:5802;Geradstetten;Geradstetten
Mitte;de:08119:5803;Haubersbronn;Haubersbronn
Hammerschlag;de:08119:5804;Schorndorf;
Kirchplatz;de:08119:5805;Grunbach;Grunbach
Panzerkaserne;de:08115:5807;Böblingen;
Im Weizen;de:08118:5810;Kornwestheim;
Roßwag Sporthalle;de:08118:5811;Roßwag;
Schwertstraße;de:08115:5818;Sindelfingen;
B312;de:08116:5819;Neckartailfingen;
Tübinger Straße;de:08116:5820;Neckartailfingen;Neckartailfingen
Esslinger Straße;de:08116:5822;Plochingen;Plochingen
Carl-Zeiss-Straße;de:08115:5824;Gebersheim;Gebersheim
Minigolfplatz;de:08115:5825;Rutesheim;
Schillerstraße;de:08115:5826;Rutesheim;Rutesheim
Siemensstraße;de:08115:5827;Rutesheim;Rutesheim
Festhalle;de:08115:5828;Rutesheim;Rutesheim
Schulzentrum;de:08115:5829;Rutesheim;Rutesheim
Gebersheimer Straße;de:08115:5831;Rutesheim;
Gewerbegebiet Steige;de:08115:5833;Rutesheim;
Heuweg;de:08115:5834;Rutesheim;
Lessingstraße;de:08115:5835;Rutesheim;Rutesheim
Rathaus;de:08115:5836;Rutesheim;Rutesheim
Hauptstraße;de:08115:5837;Perouse;Perouse
Riemenmühle;de:08115:5838;Merklingen;
Industriestraße;de:08115:5839;Merklingen;Merklingen
Metzelwiesen;de:08115:5841;Merklingen;
Industriegebiet Ost;de:08118:5844;Ditzingen;Ditzingen
Perouser Straße;de:08115:5845;Malmsheim;
Wankelstraße;de:08115:5847;Malmsheim;
Rathaus;de:08115:5848;Malmsheim;Malmsheim
Lilienstraße;de:08115:5850;Malmsheim;Malmsheim
Robert-Bosch-Campus;de:08115:5851;Malmsheim;
Tigerstraße;de:08111:5852;Stuttgart;
Auberlenweg;de:08111:5854;Stuttgart;
Unterrieden Gymnasium;de:08115:5856;Maichingen;
Stiftsgymnasium;de:08115:5857;Sindelfingen;
Roßdorf;de:08116:5858;Nürtingen;
Kelterstraße;de:08116:5859;Frickenhausen;Frickenhausen
Bildungszentrum;de:08118:5860;Markgröningen;Markgröningen
Furtbachschule;de:08118:5861;Möglingen;
Heyd-Schule;de:08118:5862;Markgröningen;
Vorstadt;de:08116:5863;Nürtingen;
Balzholzer Straße;de:08116:5864;Beuren;
Stuttgarter Straße;de:08118:5865;Vaihingen (E);Vaihingen (E)
Gehrenwald;de:08111:5868;Stuttgart;
Karl-Georg-Pfleiderer-Straße;de:08119:5869;Hertmannsweiler;
Weinbergstraße;de:08116:5871;Hochdorf (ES);Hochdorf (ES)
Krankenhaus;de:08118:5873;Vaihingen (E);Vaihingen (E)
Steinbeisstraße;de:08118:5875;Vaihingen (E);Vaihingen (E)
Eberdinger Straße;de:08118:5876;Hochdorf (Eberdingen);
Sternbergstraße;de:08116:5878;Frickenhausen;
Vaihingen (E);de:08118:5879;Vaihingen (E);
Neue Bahnhofstraße;de:08118:5880;Vaihingen (E);
Dreschhalle;de:08118:5881;Gündelbach;
Hildenstraße;de:08118:5882;Gündelbach;
Buchenrain;de:08118:5883;Ochsenbach;
Osterwiesenweg;de:08118:5884;Kleinglattbach;
Nußdorfer Straße;de:08118:5885;Aurich;Aurich
Bannhalde;de:08118:5888;Großsachsenheim;
Weingartstraße;de:08116:5889;Denkendorf;
Zimmerer Pfad;de:08118:5890;Großsachsenheim;
Holderbüschle;de:08118:5891;Großsachsenheim;
Etterstraße;de:08116:5896;Schlattstall;
Kugelgasse;de:08116:5897;Oberlenningen;
Weberstraße;de:08116:5898;Nürtingen;
Bettlinger Forum;de:08116:5900;Großbettlingen;
Albstraße;de:08116:5901;Großbettlingen;Großbettlingen
Maybachstraße;de:08116:5902;Frickenhausen;Frickenhausen
Rathaus;de:08116:5903;Kohlberg;Kohlberg
Limburgschule/Kelterstraße;de:08116:5908;Weilheim (T);
Riedwiesen;de:08116:5910;Aich;
Wöhr-Tours-Depot;de:08115:5911;Weissach (BB);
Bachstraße;de:08115:5912;Weissach (BB);Weissach (BB)
Waldenserstraße;de:08115:5915;Perouse;
Ringstraße;de:08118:5916;Gerlingen;Gerlingen
Forchenrainstraße;de:08118:5917;Gerlingen;
Strudelbachhalle;de:08115:5918;Weissach (BB);
Feuerwehrmagazin;de:08118:5920;Ensingen;
Grünäckerstraße;de:08115:5921;Sindelfingen;
Kleinbottwarer Straße;de:08118:5922;Steinheim (M);
Gewerbestraße (Akademie);de:08119:5924;Waiblingen;
Obere Bahnhofstraße;de:08119:5925;Waiblingen;
Marktplatz (Böblinger Straße);de:08115:5926;Sindelfingen;
Marktplatz (Rathaus);de:08115:5927;Sindelfingen;
Bartenweg;de:08115:5929;Sindelfingen;
Stadtbahnhof;de:08118:5932;Vaihingen (E);
Friedhof;de:08118:5933;Großingersheim;Großingersheim
Ortsmitte;de:08118:5934;Großingersheim;Großingersheim
Keplerstraße;de:08115:5935;Rutesheim;Rutesheim
Sporthalle Bühl;de:08115:5936;Rutesheim;
Widdumhof;de:08115:5937;Rutesheim;
In den Beeten;de:08118:5940;Großingersheim;
Abzweig;de:08115:5941;Dätzingen;Dätzingen
Nebringer Straße;de:08115:5946;Bondorf;
Hauptstraße;de:08115:5947;Weil im Schönbuch;Weil im Schönbuch
Schule/Hallenbad;de:08115:5948;Weil im Schönbuch;
Karlstraße;de:08119:5949;Rommelshausen;Rommelshausen
Jesistraße;de:08119:5950;Waiblingen;
Mühlweg;de:08119:5951;Beinstein;Beinstein
Baach;de:08119:5952;Schnait;
Quellenstraße;de:08119:5953;Beinstein;
Alte Bundesstraße;de:08119:5955;Waiblingen;
Eisentalstraße;de:08119:5956;Waiblingen;
Schänzle;de:08119:5957;Waiblingen;
Friedhof;de:08119:5958;Waiblingen;Waiblingen
Grauhalde;de:08119:5959;Schorndorf;
Burggymnasium;de:08119:5960;Schorndorf;
Künkelinhalle;de:08119:5961;Schorndorf;
Talstraße;de:08119:5962;Schorndorf;Schorndorf
Industriegebiet;de:08119:5968;Birkmannsweiler;Birkmannsweiler
Schlossstraße;de:08119:5969;Schorndorf;Schorndorf
Gottlob-Kamm-Platz;de:08119:5970;Schorndorf;
Röhrachweg;de:08119:5971;Schorndorf;
Lindenweg;de:08119:5973;Schorndorf;
Stuttgarter Straße;de:08119:5974;Schorndorf;Schorndorf
Neuer Friedhof;de:08119:5975;Schorndorf;Schorndorf
Auerhahnstraße;de:08119:5976;Schorndorf;
Epplerinweg;de:08119:5977;Schorndorf;
Reinhold-Maier-Platz;de:08119:5978;Schorndorf;
Hohenstaufenstraße;de:08119:5979;Schorndorf;Schorndorf
Jugendherberge;de:08119:5981;Murrhardt;Murrhardt
Strümpfelbach;de:08119:5983;Strümpfelbach (Backnang);
Harbach;de:08119:5984;Murrhardt;
Göckelhof;de:08119:5985;Kirchenkirnberg;
Schlossmühle;de:08119:5986;Kirchenkirnberg;
Marxenhof;de:08119:5987;Kirchenkirnberg;
Grabenstraße;de:08119:5988;Plüderhausen;Plüderhausen
SOS Kinderdorf;de:08119:5989;Oberberken;
Schurwaldhalle;de:08119:5990;Oberberken;
Wolfsklingenweg;de:08119:5991;Winnenden;
Burkhardshof;de:08119:5992;Birkmannsweiler;
Abzweig Däfern;de:08119:5993;Lippoldsweiler;
Aichholzhof;de:08119:5994;Unterweissach;
Bildungszentrum;de:08119:5995;Cottenweiler;Cottenweiler
Hohnweiler Forststraße;de:08119:5996;Lippoldsweiler;
Frauenkreuz;de:08115:5998;Leonberg;
Mauserstraße;de:08118:5999;Oßweil;
Ostfriedhof;de:08118:6000;Oßweil;
Rohr;de:08111:6001;Stuttgart;Stuttgart
Vaihingen;de:08111:6002;Stuttgart;
Vaihingen Schillerplatz;de:08111:6004;Stuttgart;
Vaihingen Bf (Ost);de:08111:6006;Stuttgart;
Berghaustraße;de:08111:6007;Stuttgart;
Universität;de:08111:6008;Stuttgart;
Kaltental;de:08111:6009;Stuttgart;
Waldeck;de:08111:6010;Stuttgart;
Katzenbachstraße;de:08111:6011;Stuttgart;
Fanny-Leicht-Straße;de:08111:6012;Stuttgart;
Hegel-Gymnasium;de:08111:6013;Stuttgart;
Rohr Mitte;de:08111:6014;Stuttgart;
Pestalozzi-Schule;de:08111:6015;Stuttgart;
Albblick;de:08111:6016;Stuttgart;Stuttgart
Erwin-Schoettle-Platz;de:08111:6017;Stuttgart;
Nobelstraße;de:08111:6018;Stuttgart;
Marienplatz;de:08111:6019;Stuttgart;
Österreichischer Platz;de:08111:6020;Stuttgart;
Universität (Schleife);de:08111:6021;Stuttgart;
Schlossplatz;de:08111:6022;Stuttgart;Stuttgart
Dorotheenstraße;de:08111:6023;Stuttgart;
Staatsgalerie;de:08111:6024;Stuttgart;
Österfeld;de:08111:6027;Stuttgart;
STEP;de:08111:6028;Stuttgart;
Mozartstraße;de:08119:6039;Fellbach;Fellbach
Lutherkirche;de:08119:6040;Fellbach;
Cannstatter Platz;de:08119:6041;Fellbach;
Stuttgarter Platz;de:08119:6042;Fellbach;
Breuningerland;de:08115:6043;Sindelfingen;Sindelfingen
Rathaus;de:08115:6045;Höfingen;Höfingen
Lindenplatz;de:08119:6046;Steinbach;Steinbach
Lachentorstraße;de:08115:6049;Höfingen;
Hirschlander Straße;de:08115:6050;Höfingen;Höfingen
Alter Bahnhofsweg;de:08115:6051;Höfingen;
Schwabstraße;de:08111:6052;Stuttgart;Stuttgart
Strohgäustraße;de:08115:6054;Leonberg;
Feuerbacher Straße;de:08115:6055;Leonberg;
Stadtmitte;de:08111:6056;Stuttgart;Stuttgart
Ostendplatz;de:08111:6060;Stuttgart;
Hegel-/Seidenstraße;de:08111:6068;Stuttgart;
Bismarckplatz;de:08111:6069;Stuttgart;
Hölderlinplatz;de:08111:6070;Stuttgart;
Russische Kirche;de:08111:6071;Stuttgart;
Rosenberg-/Seidenstraße;de:08111:6072;Stuttgart;
Berliner Platz (Liederhalle);de:08111:6073;Stuttgart;
Rathaus;de:08111:6074;Stuttgart;Stuttgart
Charlottenplatz;de:08111:6075;Stuttgart;Stuttgart
Tal-/Landhausstraße;de:08111:6078;Stuttgart;
Neckarpark;de:08111:6080;Stuttgart;
Untertürkheim;de:08111:6085;Stuttgart;
Obertürkheim;de:08111:6091;Stuttgart;
Eiernest;de:08111:6098;Stuttgart;
Dornhaldenstraße;de:08111:6099;Stuttgart;
Lerchenrainschule;de:08111:6100;Stuttgart;
Marienhospital;de:08111:6101;Stuttgart;
Waldfriedhof;de:08111:6102;Stuttgart;Stuttgart
Salzwiesenstraße;de:08111:6105;Stuttgart;
Hohensteinstraße;de:08111:6109;Stuttgart;Stuttgart
Hauptbf (Pariser Platz);de:08111:6110;Stuttgart;
Hauptbf (Arnulf-Klett-Platz);de:08111:6112;Stuttgart;
Pragsattel;de:08111:6113;Stuttgart;
Löwentorbrücke;de:08111:6114;Stuttgart;
Hauptbahnhof (oben);de:08111:6115;Stuttgart;
Stadtbibliothek;de:08111:6116;Stuttgart;Stuttgart
Hauptbahnhof (tief);de:08111:6118;Stuttgart;
Olgaeck;de:08111:6119;Stuttgart;
Eugensplatz;de:08111:6121;Stuttgart;
Heidehofstraße;de:08111:6122;Stuttgart;
Stelle;de:08111:6127;Stuttgart;
Ruhbank (Fernsehturm);de:08111:6128;Stuttgart;
Schemppstraße;de:08111:6130;Stuttgart;
Heumaden Bockelstraße;de:08111:6133;Stuttgart;
Sillenbuch;de:08111:6134;Stuttgart;
Geschwister-Scholl-Gymnasium;de:08111:6135;Stuttgart;
Kemnater Straße;de:08111:6136;Stuttgart;
Bernsteinstraße;de:08111:6137;Stuttgart;
Roßbachstraße;de:08111:6147;Stuttgart;Stuttgart
Weilimdorf Löwen-Markt;de:08111:6149;Stuttgart;
Hohewartstraße;de:08111:6155;Stuttgart;
Feuerbach;de:08111:6157;Stuttgart;
Bopser;de:08111:6160;Stuttgart;
Degerloch ZOB;de:08111:6163;Stuttgart;
Laustraße;de:08111:6164;Stuttgart;
Degerloch;de:08111:6165;Stuttgart;
Peregrinastraße;de:08111:6166;Stuttgart;
Sonnenberg;de:08111:6167;Stuttgart;Stuttgart
Riedsee;de:08111:6168;Stuttgart;
Möhringen Bf;de:08111:6169;Stuttgart;
Möhringen Freibad;de:08111:6171;Stuttgart;
Dornröschenweg;de:08111:6172;Stuttgart;
Lohäckerstraße;de:08111:6173;Stuttgart;
Rübezahlweg;de:08111:6174;Stuttgart;
Kerschensteinerschule;de:08111:6179;Stuttgart;
Wilhelm-Geiger-Platz;de:08111:6180;Stuttgart;
Degerloch Epplestraße;de:08111:6184;Stuttgart;
Buchrain Friedhof;de:08111:6200;Stuttgart;
Krehlstraße;de:08111:6201;Stuttgart;
Kurmärker Kaserne;de:08111:6202;Stuttgart;
Gründgensstraße;de:08111:6203;Stuttgart;
Schwab-/Bebelstraße;de:08111:6206;Stuttgart;
Eltinger Straße;de:08111:6210;Stuttgart;Stuttgart
Lindpaintnerstraße;de:08111:6213;Stuttgart;
Botnanger Sattel;de:08111:6214;Stuttgart;
Schloss-/Johannesstraße;de:08111:6219;Stuttgart;
Feuersee;de:08111:6221;Stuttgart;Stuttgart
Schlachthof;de:08111:6223;Stuttgart;
Westbahnhof;de:08111:6249;Stuttgart;
Rosensteinbrücke;de:08111:6253;Stuttgart;
Löwentor;de:08111:6261;Stuttgart;
Zabergäustraße;de:08111:6266;Stuttgart;Stuttgart
Beilsteiner Straße;de:08111:6267;Stuttgart;Stuttgart
Johanneskirche;de:08111:6268;Stuttgart;Stuttgart
Zazenhausen Steigle;de:08111:6269;Stuttgart;
Mühlhausen;de:08111:6270;Stuttgart;
Mühlhausen Schloss;de:08111:6271;Stuttgart;
Bachhalde;de:08111:6272;Stuttgart;
Max-Eyth-See;de:08111:6273;Stuttgart;
Alpseeweg;de:08111:6274;Stuttgart;
Nixenweg;de:08111:6275;Stuttgart;
Schneideräckerstraße;de:08111:6276;Stuttgart;
Wildgansweg;de:08111:6277;Stuttgart;
Freiberg Schulzentrum;de:08111:6286;Stuttgart;
Freiberg;de:08111:6287;Stuttgart;
Mönchfeld;de:08111:6288;Stuttgart;
Tapachstraße;de:08111:6291;Stuttgart;
Fürfelder Straße;de:08111:6292;Stuttgart;
Schozacher Straße;de:08111:6293;Stuttgart;
Zuffenhausen Kelterplatz;de:08111:6294;Stuttgart;
Nordbahnhof;de:08111:6295;Stuttgart;Stuttgart
Rosensteinstraße;de:08111:6296;Stuttgart;Stuttgart
Obere Ziegelei;de:08111:6320;Stuttgart;
Fritz-Walter-Weg;de:08111:6328;Stuttgart;
NeckarPark (Stadion);de:08111:6330;Stuttgart;
Bad Cannstatt Wilhelmsplatz;de:08111:6332;Stuttgart;
Bad Cannstatt;de:08111:6333;Stuttgart;
Zahnradbahnhof;de:08111:6340;Stuttgart;
Sternhäule;de:08111:6351;Stuttgart;
Landhaus;de:08111:6352;Stuttgart;
Landhauskreuzung;de:08111:6353;Stuttgart;
Feuerbach Bosch;de:08111:6423;Stuttgart;
Rathaus;de:08118:6461;Eberdingen;Eberdingen
Zuffenhausen Porsche;de:08111:6462;Stuttgart;
Morsestraße;de:08111:6464;Stuttgart;
Zuffenhausen;de:08111:6465;Stuttgart;
Pflugfelder Straße;de:08111:6466;Stuttgart;
Ohmstraße (Zuffenhausen Bf);de:08111:6467;Stuttgart;
Nußdorfer Straße;de:08118:6468;Eberdingen;Eberdingen
Rathausstraße;de:08118:6469;Eberdingen;
Normannenstraße;de:08115:6470;Weil der Stadt;
Blammerbergstraße;de:08115:6471;Weil der Stadt;
Alte Renninger Straße 111;de:08115:6472;Weil der Stadt;
Alte Renninger Straße 49;de:08115:6473;Weil der Stadt;
Alte Renninger Straße 19;de:08115:6474;Weil der Stadt;
Gymnasium;de:08115:6477;Weil der Stadt;Weil der Stadt
Joseph-Haydn-Straße;de:08115:6478;Weil der Stadt;
Gärtringer Straße;de:08115:6479;Nufringen;
Friedhof;de:08115:6480;Nufringen;Nufringen
Gewerbegebiet;de:08115:6483;Nufringen;Nufringen
Dorfgem. Tennental;de:08115:6484;Deckenpfronn;
Kreisverkehr;de:08118:6490;Hirschlanden;Hirschlanden
Mercedesstraße;de:08118:6491;Hirschlanden;Hirschlanden
Nord;de:08118:6492;Hirschlanden;Hirschlanden
Ditzenbrunner Straße;de:08118:6493;Ditzingen;
Friedhof;de:08116:6494;Thomashardt;Thomashardt
Stuttgarter Straße;de:08116:6495;Reichenbach (F);Reichenbach (F)
Blumen-/Wilhelmstraße;de:08116:6496;Reichenbach (F);
Ulmer Straße;de:08116:6498;Reichenbach (F);Reichenbach (F)
Schorndorfer Straße;de:08116:6499;Reichenbach (F);Reichenbach (F)
Fellbach;de:08119:6500;Fellbach;
Kaisereiche;de:08119:6501;Schlichten;
Strutstraße;de:08119:6502;Schlichten;
Botnang;de:08111:6503;Stuttgart;
Neuffenstraße;de:08116:6504;Reichenbach (F);Reichenbach (F)
Hertichstraße 73;de:08115:6505;Eltingen;
Gymnasium;de:08115:6506;Holzgerlingen;Holzgerlingen
Täferhalde;de:08119:6509;Unterweissach;
Herweghstraße;de:08111:6511;Stuttgart;
Tannbachbrücke;de:08119:6512;Miedelsbach;
Theodor-Heuss-Straße;de:08118:6513;Oberriexingen;Oberriexingen
Mörikestraße;de:08118:6514;Oberriexingen;Oberriexingen
Carl-Benz-Straße;de:08118:6515;Ottmarsheim;Ottmarsheim
Carl-Zeiss-Straße;de:08118:6516;Ottmarsheim;Ottmarsheim
Roter Baum;de:08118:6517;Oberriexingen;
Marbacher Straße;de:08119:6518;Großaspach;Großaspach
